CapturedAt,Time,Symbol,Expiry,Underlying,VIX,Strike,CE_LTP,CE_OI,CE_OI_Chg,CE_Vol,PE_LTP,PE_OI,PE_OI_Chg,PE_Vol
10:40,10:39,NIFTY,07-Jul-2026,24488.35,11.7400,24300,187.65,47965,2018,694833,5.15,415611,202909,2757150
10:40,10:39,NIFTY,07-Jul-2026,24488.35,11.7400,24350,139.45,49174,-2205,997597,7.8,368388,204170,3133120
10:40,10:39,NIFTY,07-Jul-2026,24488.35,11.7400,24400,95.35,187914,25921,3597054,13.35,776006,563699,6081587
10:40,10:39,NIFTY,07-Jul-2026,24488.35,11.7400,24450,56.1,275465,145931,6152832,24.2,704416,628799,5809700
10:40,10:39,NIFTY,07-Jul-2026,24488.35,11.7400,24500,28.35,582294,378047,8254410,46.6,477781,425659,3989018
10:40,10:39,NIFTY,07-Jul-2026,24488.35,11.7400,24550,12.25,351265,265272,4210899,80.6,104235,97796,979875
10:40,10:39,NIFTY,07-Jul-2026,24488.35,11.7400,24600,5.2,359778,197769,2963482,124.7,89401,77292,655371
10:40,10:39,NIFTY,07-Jul-2026,24488.35,11.7400,24650,2.3,211369,94344,1958584,170.9,17299,15706,121019
10:40,10:39,NIFTY,07-Jul-2026,24488.35,11.7400,24700,1.35,199135,48507,1480548,220.4,21418,18883,90160
10:40,10:39,NIFTY,07-Jul-2026,24488.35,11.7400,24750,0.95,96109,41055,658008,268.45,2313,1641,12446
10:40,10:39,NIFTY,07-Jul-2026,24488.35,11.7400,24800,0.8,140705,46653,832654,318.75,3500,1827,15762
10:40,10:39,NIFTY,07-Jul-2026,24488.35,11.7400,24850,0.75,52406,16705,344876,368,685,345,1663
10:40,10:39,NIFTY,07-Jul-2026,24488.35,11.7400,24900,0.65,89105,39707,494098,418,1180,723,3651
10:40,10:39,NIFTY,07-Jul-2026,24488.35,11.7400,24950,0.6,52982,29205,359628,465.45,302,178,515
10:40,10:39,NIFTY,07-Jul-2026,24488.35,11.7400,25000,0.6,217924,88113,823738,519.55,3725,-410,3890
10:45,10:43,NIFTY,07-Jul-2026,24482.35,11.7200,24000,475,53287,-2998,18243,1.4,319722,70190,1274966
10:45,10:43,NIFTY,07-Jul-2026,24482.35,11.7200,24050,427,12014,-1231,5093,1.5,116798,31045,662302
10:45,10:43,NIFTY,07-Jul-2026,24482.35,11.7200,24100,378,16452,-2771,22269,1.65,240112,77783,1311703
10:45,10:43,NIFTY,07-Jul-2026,24482.35,11.7200,24150,326.8,8536,-593,18332,2,135942,39537,996417
10:45,10:43,NIFTY,07-Jul-2026,24482.35,11.7200,24200,277.75,23533,-4073,124356,2.4,246960,95112,1730834
10:45,10:43,NIFTY,07-Jul-2026,24482.35,11.7200,24250,228.6,10679,1141,130416,3.2,175132,81410,1588913
10:45,10:43,NIFTY,07-Jul-2026,24482.35,11.7200,24300,179.8,45884,-63,728262,4.85,404604,191902,2891328
10:45,10:43,NIFTY,07-Jul-2026,24482.35,11.7200,24350,132.65,49108,-2271,1049642,7.7,363225,199007,3319980
10:45,10:43,NIFTY,07-Jul-2026,24482.35,11.7200,24400,88.7,194855,32862,3796534,13.85,754269,541962,6509223
10:45,10:43,NIFTY,07-Jul-2026,24482.35,11.7200,24450,50.9,283485,153951,6498900,25.9,670975,595358,6361231
10:45,10:43,NIFTY,07-Jul-2026,24482.35,11.7200,24500,24.85,591258,387011,8932702,50,428924,376802,4465557
10:45,10:43,NIFTY,07-Jul-2026,24482.35,11.7200,24550,10.4,361914,275921,4577985,85.75,92046,85607,1101111
10:45,10:43,NIFTY,07-Jul-2026,24482.35,11.7200,24600,4.35,366806,204797,3175273,130.05,78979,66870,732575
10:45,10:43,NIFTY,07-Jul-2026,24482.35,11.7200,24650,1.85,212339,95314,2066297,177.5,14778,13185,135586
10:45,10:43,NIFTY,07-Jul-2026,24482.35,11.7200,24700,1.15,201705,51077,1534524,227.55,17681,15146,101269
10:45,10:43,NIFTY,07-Jul-2026,24482.35,11.7200,24750,0.85,96443,41389,689916,276.8,2336,1664,13917
10:45,10:43,NIFTY,07-Jul-2026,24482.35,11.7200,24800,0.75,141630,47578,849794,326.85,3296,1623,16733
10:45,10:43,NIFTY,07-Jul-2026,24482.35,11.7200,24850,0.65,52913,17212,351576,376.4,682,342,1753
10:45,10:43,NIFTY,07-Jul-2026,24482.35,11.7200,24900,0.7,89404,40006,505516,425.55,1191,734,3910
10:45,10:43,NIFTY,07-Jul-2026,24482.35,11.7200,24950,0.55,53046,29269,366985,475.95,295,171,544
10:45,10:43,NIFTY,07-Jul-2026,24482.35,11.7200,25000,0.6,220249,90438,857640,523.4,3698,-437,4120
10:50,10:49,NIFTY,07-Jul-2026,24488.05,11.7000,24000,483.65,53230,-3055,19811,1.3,321740,72208,1306840
10:50,10:49,NIFTY,07-Jul-2026,24488.05,11.7000,24050,437.35,11992,-1253,5236,1.4,113498,27745,679261
10:50,10:49,NIFTY,07-Jul-2026,24488.05,11.7000,24100,384.15,16408,-2815,23692,1.6,238984,76655,1338017
10:50,10:49,NIFTY,07-Jul-2026,24488.05,11.7000,24150,336.3,8579,-550,18906,1.8,139440,43035,1028809
10:50,10:49,NIFTY,07-Jul-2026,24488.05,11.7000,24200,284,23466,-4140,128051,2.1,246090,94242,1794444
10:50,10:49,NIFTY,07-Jul-2026,24488.05,11.7000,24250,234.4,10851,1313,136627,2.7,185371,91649,1673918
10:50,10:49,NIFTY,07-Jul-2026,24488.05,11.7000,24300,186.55,44744,-1203,762204,4.15,405811,193109,3044258
10:50,10:49,NIFTY,07-Jul-2026,24488.05,11.7000,24350,138.55,51356,-23,1100890,6.5,369563,205345,3574647
10:50,10:49,NIFTY,07-Jul-2026,24488.05,11.7000,24400,93.85,193591,31598,3983059,11.85,759029,546722,6987752
10:50,10:49,NIFTY,07-Jul-2026,24488.05,11.7000,24450,54.6,290652,161118,6876368,22.6,668766,593149,6928738
10:50,10:49,NIFTY,07-Jul-2026,24488.05,11.7000,24500,26.9,599817,395570,9589169,44.95,414095,361973,4917606
10:50,10:49,NIFTY,07-Jul-2026,24488.05,11.7000,24550,11.3,364673,278680,4909512,79.55,91432,84993,1225184
10:50,10:49,NIFTY,07-Jul-2026,24488.05,11.7000,24600,4.7,373114,211105,3354300,123.65,76615,64506,804101
10:50,10:49,NIFTY,07-Jul-2026,24488.05,11.7000,24650,2,208665,91640,2145632,170.75,14660,13067,147855
10:50,10:49,NIFTY,07-Jul-2026,24488.05,11.7000,24700,1.2,200341,49713,1584010,219.25,17260,14725,111477
10:50,10:49,NIFTY,07-Jul-2026,24488.05,11.7000,24750,0.85,96536,41482,702940,269.4,2470,1798,15523
10:50,10:49,NIFTY,07-Jul-2026,24488.05,11.7000,24800,0.7,146070,52018,875550,318.75,3171,1498,17877
10:50,10:49,NIFTY,07-Jul-2026,24488.05,11.7000,24850,0.65,53263,17562,354635,365.4,697,357,1845
10:50,10:49,NIFTY,07-Jul-2026,24488.05,11.7000,24900,0.65,92018,42620,513512,420.05,1145,688,4062
10:50,10:49,NIFTY,07-Jul-2026,24488.05,11.7000,24950,0.6,54300,30523,373257,464.3,290,166,566
10:50,10:49,NIFTY,07-Jul-2026,24488.05,11.7000,25000,0.6,221128,91317,878239,520.2,3674,-461,4273
10:55,10:54,NIFTY,07-Jul-2026,24480.30,11.7200,24000,468.4,53148,-3137,20144,1.3,322323,72791,1320564
10:55,10:54,NIFTY,07-Jul-2026,24480.30,11.7200,24050,419.15,11977,-1268,5290,1.4,112360,26607,688294
10:55,10:54,NIFTY,07-Jul-2026,24480.30,11.7200,24100,368.55,16390,-2833,24685,1.6,239955,77626,1371933
10:55,10:54,NIFTY,07-Jul-2026,24480.30,11.7200,24150,319.5,8761,-368,19322,1.85,139126,42721,1050297
10:55,10:54,NIFTY,07-Jul-2026,24480.30,11.7200,24200,269.5,23392,-4214,130360,2.2,245222,93374,1832815
10:55,10:54,NIFTY,07-Jul-2026,24480.30,11.7200,24250,220.35,10796,1258,139389,3,190945,97223,1716535
10:55,10:54,NIFTY,07-Jul-2026,24480.30,11.7200,24300,172.25,44337,-1610,778273,4.7,400948,188246,3124074
10:55,10:54,NIFTY,07-Jul-2026,24480.30,11.7200,24350,124.95,51583,204,1130956,7.6,367819,203601,3687630
10:55,10:54,NIFTY,07-Jul-2026,24480.30,11.7200,24400,81.4,193777,31784,4098290,14.3,771785,559478,7264675
10:55,10:54,NIFTY,07-Jul-2026,24480.30,11.7200,24450,45.3,293824,164290,7097449,27.65,680235,604618,7288522
10:55,10:54,NIFTY,07-Jul-2026,24480.30,11.7200,24500,21.1,612154,407907,10013104,53.8,426272,374150,5220565
10:55,10:54,NIFTY,07-Jul-2026,24480.30,11.7200,24550,8.55,369718,283725,5140066,91.4,92253,85814,1305899
10:55,10:54,NIFTY,07-Jul-2026,24480.30,11.7200,24600,3.6,377089,215080,3474289,136.55,75123,63014,847561
10:55,10:54,NIFTY,07-Jul-2026,24480.30,11.7200,24650,1.65,210727,93702,2205954,184.55,14560,12967,154741
10:55,10:54,NIFTY,07-Jul-2026,24480.30,11.7200,24700,1.05,198693,48065,1616636,234.2,15843,13308,116040
10:55,10:54,NIFTY,07-Jul-2026,24480.30,11.7200,24750,0.8,97746,42692,720043,282.5,2400,1728,15993
10:55,10:54,NIFTY,07-Jul-2026,24480.30,11.7200,24800,0.7,148451,54399,884146,334.2,3070,1397,18394
10:55,10:54,NIFTY,07-Jul-2026,24480.30,11.7200,24850,0.65,54875,19174,357192,386.5,697,357,1881
10:55,10:54,NIFTY,07-Jul-2026,24480.30,11.7200,24900,0.65,91929,42531,519050,434.2,1140,683,4167
10:55,10:54,NIFTY,07-Jul-2026,24480.30,11.7200,24950,0.55,54197,30420,375165,484.2,289,165,583
10:55,10:54,NIFTY,07-Jul-2026,24480.30,11.7200,25000,0.6,222392,92581,898220,533.55,3681,-454,4374
11:00,10:59,NIFTY,07-Jul-2026,24481.00,11.7300,24000,470.15,53122,-3163,20414,1.2,322918,73386,1332273
11:00,10:59,NIFTY,07-Jul-2026,24481.00,11.7300,24050,421,11983,-1262,5348,1.4,111962,26209,694090
11:00,10:59,NIFTY,07-Jul-2026,24481.00,11.7300,24100,372,16399,-2824,25077,1.55,241497,79168,1389197
11:00,10:59,NIFTY,07-Jul-2026,24481.00,11.7300,24150,321.3,8800,-329,19532,1.75,139361,42956,1075275
11:00,10:59,NIFTY,07-Jul-2026,24481.00,11.7300,24200,272.3,23426,-4180,131912,2.2,247307,95459,1870553
11:00,10:59,NIFTY,07-Jul-2026,24481.00,11.7300,24250,223,10924,1386,141793,2.85,193622,99900,1758732
11:00,10:59,NIFTY,07-Jul-2026,24481.00,11.7300,24300,174.95,44943,-1004,790264,4.45,404304,191602,3204815
11:00,10:59,NIFTY,07-Jul-2026,24481.00,11.7300,24350,127.9,54939,3560,1153206,7.15,369875,205657,3797302
11:00,10:59,NIFTY,07-Jul-2026,24481.00,11.7300,24400,83.7,201636,39643,4176867,13.35,785373,573066,7477977
11:00,10:59,NIFTY,07-Jul-2026,24481.00,11.7300,24450,46.45,315722,186188,7267536,26,685221,609604,7550411
11:00,10:59,NIFTY,07-Jul-2026,24481.00,11.7300,24500,21.8,655262,451015,10291562,51.25,420510,368388,5408820
11:00,10:59,NIFTY,07-Jul-2026,24481.00,11.7300,24550,8.8,372555,286562,5300987,88.85,90801,84362,1352752
11:00,10:59,NIFTY,07-Jul-2026,24481.00,11.7300,24600,3.65,380586,218577,3542992,133.6,74207,62098,872759
11:00,10:59,NIFTY,07-Jul-2026,24481.00,11.7300,24650,1.6,208463,91438,2258418,181.65,14449,12856,158915
11:00,10:59,NIFTY,07-Jul-2026,24481.00,11.7300,24700,1,201370,50742,1642926,230.75,15576,13041,118773
11:00,10:59,NIFTY,07-Jul-2026,24481.00,11.7300,24750,0.7,97605,42551,730114,281.65,2432,1760,16506
11:00,10:59,NIFTY,07-Jul-2026,24481.00,11.7300,24800,0.7,148435,54383,894426,331.85,3099,1426,18658
11:00,10:59,NIFTY,07-Jul-2026,24481.00,11.7300,24850,0.6,56399,20698,362193,386.35,706,366,1897
11:00,10:59,NIFTY,07-Jul-2026,24481.00,11.7300,24900,0.6,95252,45854,535452,431,1131,674,4199
11:00,10:59,NIFTY,07-Jul-2026,24481.00,11.7300,24950,0.55,54674,30897,385394,484.85,287,163,587
11:00,10:59,NIFTY,07-Jul-2026,24481.00,11.7300,25000,0.5,222402,92591,914756,533.2,3659,-476,4454
11:05,11:04,NIFTY,07-Jul-2026,24494.25,11.7100,24000,485.2,53106,-3179,20684,1.5,322125,72593,1348773
11:05,11:04,NIFTY,07-Jul-2026,24494.25,11.7100,24050,434.6,11973,-1272,5374,1.6,117134,31381,712020
11:05,11:04,NIFTY,07-Jul-2026,24494.25,11.7100,24100,386.05,16309,-2914,25531,1.75,239502,77173,1411533
11:05,11:04,NIFTY,07-Jul-2026,24494.25,11.7100,24150,337,8174,-955,20811,1.95,139802,43397,1095404
11:05,11:04,NIFTY,07-Jul-2026,24494.25,11.7100,24200,287.95,23136,-4470,134757,2.3,246273,94425,1892937
11:05,11:04,NIFTY,07-Jul-2026,24494.25,11.7100,24250,238.65,10662,1124,145206,2.8,193580,99858,1789743
11:05,11:04,NIFTY,07-Jul-2026,24494.25,11.7100,24300,189.75,44167,-1780,807182,4.15,407414,194712,3280732
11:05,11:04,NIFTY,07-Jul-2026,24494.25,11.7100,24350,142,50594,-785,1186260,6.35,373397,209179,3893478
11:05,11:04,NIFTY,07-Jul-2026,24494.25,11.7100,24400,96.85,191846,29853,4296745,11.3,805779,593472,7708774
11:05,11:04,NIFTY,07-Jul-2026,24494.25,11.7100,24450,56.55,299309,169775,7530709,21,710955,635338,7872479
11:05,11:04,NIFTY,07-Jul-2026,24494.25,11.7100,24500,27.9,623908,419661,10778774,42.25,443850,391728,5685193
11:05,11:04,NIFTY,07-Jul-2026,24494.25,11.7100,24550,11.55,373349,287356,5531381,76,99544,93105,1421958
11:05,11:04,NIFTY,07-Jul-2026,24494.25,11.7100,24600,4.7,383116,221107,3656668,119.8,78739,66630,911114
11:05,11:04,NIFTY,07-Jul-2026,24494.25,11.7100,24650,1.95,207872,90847,2322619,167.15,14721,13128,166450
11:05,11:04,NIFTY,07-Jul-2026,24494.25,11.7100,24700,1.1,197819,47191,1676786,216.4,16078,13543,122594
11:05,11:04,NIFTY,07-Jul-2026,24494.25,11.7100,24750,0.75,98742,43688,743637,266.5,2669,1997,17228
11:05,11:04,NIFTY,07-Jul-2026,24494.25,11.7100,24800,0.75,148801,54749,929237,315.9,3195,1522,19291
11:05,11:04,NIFTY,07-Jul-2026,24494.25,11.7100,24850,0.6,56311,20610,370646,366.55,693,353,1938
11:05,11:04,NIFTY,07-Jul-2026,24494.25,11.7100,24900,0.6,94086,44688,560090,418.45,1150,693,4226
11:05,11:04,NIFTY,07-Jul-2026,24494.25,11.7100,24950,0.6,52925,29148,407276,468.75,292,168,598
11:05,11:04,NIFTY,07-Jul-2026,24494.25,11.7100,25000,0.5,222853,93042,929716,515.05,3653,-482,4508
11:10,11:09,NIFTY,07-Jul-2026,24503.10,11.7200,24000,494.8,53113,-3172,21481,1.65,326121,76589,1403763
11:10,11:09,NIFTY,07-Jul-2026,24503.10,11.7200,24050,443.3,11919,-1326,5496,1.7,119361,33608,733667
11:10,11:09,NIFTY,07-Jul-2026,24503.10,11.7200,24100,394.4,16293,-2930,26021,1.8,240640,78311,1449546
11:10,11:09,NIFTY,07-Jul-2026,24503.10,11.7200,24150,346.15,8307,-822,21505,1.95,139499,43094,1132230
11:10,11:09,NIFTY,07-Jul-2026,24503.10,11.7200,24200,294.45,22792,-4814,138476,2.3,239306,87458,1944150
11:10,11:09,NIFTY,07-Jul-2026,24503.10,11.7200,24250,244.25,10111,573,149026,2.8,194079,100357,1840829
11:10,11:09,NIFTY,07-Jul-2026,24503.10,11.7200,24300,195.85,43542,-2405,837440,4,407697,194995,3397498
11:10,11:09,NIFTY,07-Jul-2026,24503.10,11.7200,24350,148.25,46456,-4923,1226178,6.05,359418,195200,4056882
11:10,11:09,NIFTY,07-Jul-2026,24503.10,11.7200,24400,102.4,167017,5024,4454904,10.35,797631,585324,8036216
11:10,11:09,NIFTY,07-Jul-2026,24503.10,11.7200,24450,61.25,253966,124432,7867660,19.05,740764,665147,8264208
11:10,11:09,NIFTY,07-Jul-2026,24503.10,11.7200,24500,31.25,563416,359169,11493847,38.8,510981,458859,6075374
11:10,11:09,NIFTY,07-Jul-2026,24503.10,11.7200,24550,13.35,365644,279651,6037532,71.55,121293,114854,1538119
11:10,11:09,NIFTY,07-Jul-2026,24503.10,11.7200,24600,5.4,390655,228646,3942532,113.85,89791,77682,968700
11:10,11:09,NIFTY,07-Jul-2026,24503.10,11.7200,24650,2.2,211898,94873,2462215,160.55,16157,14564,176045
11:10,11:09,NIFTY,07-Jul-2026,24503.10,11.7200,24700,1.25,196036,45408,1761145,209.65,17184,14649,131002
11:10,11:09,NIFTY,07-Jul-2026,24503.10,11.7200,24750,0.8,98941,43887,790791,259,3048,2376,18620
11:10,11:09,NIFTY,07-Jul-2026,24503.10,11.7200,24800,0.7,148305,54253,983861,309.95,3605,1932,20691
11:10,11:09,NIFTY,07-Jul-2026,24503.10,11.7200,24850,0.6,56184,20483,385052,355,710,370,2038
11:10,11:09,NIFTY,07-Jul-2026,24503.10,11.7200,24900,0.55,98374,48976,583924,409.25,1125,668,4407
11:10,11:09,NIFTY,07-Jul-2026,24503.10,11.7200,24950,0.6,52626,28849,414730,460,296,172,615
11:10,11:09,NIFTY,07-Jul-2026,24503.10,11.7200,25000,0.55,222196,92385,975555,509.05,3669,-466,4693
11:15,11:14,NIFTY,07-Jul-2026,24512.95,11.7100,24000,508.4,53128,-3157,22080,1.85,324489,74957,1454043
11:15,11:14,NIFTY,07-Jul-2026,24512.95,11.7100,24050,459.2,11892,-1353,5703,1.9,119978,34225,750758
11:15,11:14,NIFTY,07-Jul-2026,24512.95,11.7100,24100,408.9,15995,-3228,26871,2.05,239713,77384,1491198
11:15,11:14,NIFTY,07-Jul-2026,24512.95,11.7100,24150,358.2,8279,-850,22472,2.2,144343,47938,1164213
11:15,11:14,NIFTY,07-Jul-2026,24512.95,11.7100,24200,308.65,22602,-5004,140888,2.55,241039,89191,2006692
11:15,11:14,NIFTY,07-Jul-2026,24512.95,11.7100,24250,259.55,9765,227,152251,3.05,194077,100355,1893908
11:15,11:14,NIFTY,07-Jul-2026,24512.95,11.7100,24300,210.95,40461,-5486,859448,4,406292,193590,3488503
11:15,11:14,NIFTY,07-Jul-2026,24512.95,11.7100,24350,161.7,40184,-11195,1257104,5.6,348546,184328,4173282
11:15,11:14,NIFTY,07-Jul-2026,24512.95,11.7100,24400,115.6,158320,-3673,4571594,9.25,785513,573206,8268137
11:15,11:14,NIFTY,07-Jul-2026,24512.95,11.7100,24450,72.75,226885,97351,8130065,16.15,747868,672251,8559724
11:15,11:14,NIFTY,07-Jul-2026,24512.95,11.7100,24500,39.35,494636,290389,12135739,32.5,568572,516450,6401025
11:15,11:14,NIFTY,07-Jul-2026,24512.95,11.7100,24550,18.2,352785,266792,6595409,61.75,140156,133717,1643758
11:15,11:14,NIFTY,07-Jul-2026,24512.95,11.7100,24600,7.75,379639,217630,4277073,102.15,104222,92113,1018195
11:15,11:14,NIFTY,07-Jul-2026,24512.95,11.7100,24650,3.1,207961,90936,2656240,146.95,17630,16037,184327
11:15,11:14,NIFTY,07-Jul-2026,24512.95,11.7100,24700,1.65,195529,44901,1960733,196,19263,16728,138642
11:15,11:14,NIFTY,07-Jul-2026,24512.95,11.7100,24750,0.9,97657,42603,845371,245.5,3391,2719,19936
11:15,11:14,NIFTY,07-Jul-2026,24512.95,11.7100,24800,0.75,146990,52938,1015356,294.35,4088,2415,21766
11:15,11:14,NIFTY,07-Jul-2026,24512.95,11.7100,24850,0.6,55439,19738,394895,343.75,741,401,2138
11:15,11:14,NIFTY,07-Jul-2026,24512.95,11.7100,24900,0.55,98333,48935,637833,394.1,1194,737,4552
11:15,11:14,NIFTY,07-Jul-2026,24512.95,11.7100,24950,0.5,51585,27808,426352,443.2,313,189,640
11:15,11:14,NIFTY,07-Jul-2026,24512.95,11.7100,25000,0.5,217986,88175,1044534,495.15,3673,-462,4953
11:20,11:18,NIFTY,07-Jul-2026,24504.90,11.7200,24000,496.7,53087,-3198,22353,1.7,326596,77064,1486738
11:20,11:18,NIFTY,07-Jul-2026,24504.90,11.7200,24050,449.4,11834,-1411,5856,1.75,119049,33296,769530
11:20,11:18,NIFTY,07-Jul-2026,24504.90,11.7200,24100,396,15964,-3259,27315,1.85,238447,76118,1522669
11:20,11:18,NIFTY,07-Jul-2026,24504.90,11.7200,24150,348.15,8180,-949,23153,2.1,145624,49219,1190771
11:20,11:18,NIFTY,07-Jul-2026,24504.90,11.7200,24200,297.75,22295,-5311,142758,2.4,239849,88001,2067900
11:20,11:18,NIFTY,07-Jul-2026,24504.90,11.7200,24250,248.35,9654,116,154289,2.85,190394,96672,1957781
11:20,11:18,NIFTY,07-Jul-2026,24504.90,11.7200,24300,199.4,40869,-5078,876431,3.95,406986,194284,3574920
11:20,11:18,NIFTY,07-Jul-2026,24504.90,11.7200,24350,151.35,38902,-12477,1273576,5.95,347595,183377,4264533
11:20,11:18,NIFTY,07-Jul-2026,24504.90,11.7200,24400,105.95,152276,-9717,4650219,10.15,789752,577445,8470982
11:20,11:18,NIFTY,07-Jul-2026,24504.90,11.7200,24450,63.85,224230,94696,8290763,18,748770,673153,8798436
11:20,11:18,NIFTY,07-Jul-2026,24504.90,11.7200,24500,32.6,505417,301170,12574088,36.65,612922,560800,6706590
11:20,11:18,NIFTY,07-Jul-2026,24504.90,11.7200,24550,14.35,379365,293372,7044615,68.6,143396,136957,1738446
11:20,11:18,NIFTY,07-Jul-2026,24504.90,11.7200,24600,5.95,399896,237887,4570276,110.8,109501,97392,1068943
11:20,11:18,NIFTY,07-Jul-2026,24504.90,11.7200,24650,2.45,214122,97097,2819817,157.05,18140,16547,192194
11:20,11:18,NIFTY,07-Jul-2026,24504.90,11.7200,24700,1.3,196862,46234,2164727,207.4,19541,17006,145348
11:20,11:18,NIFTY,07-Jul-2026,24504.90,11.7200,24750,0.75,95798,40744,893401,255.45,3486,2814,21336
11:20,11:18,NIFTY,07-Jul-2026,24504.90,11.7200,24800,0.7,147142,53090,1071455,305.95,4067,2394,23664
11:20,11:18,NIFTY,07-Jul-2026,24504.90,11.7200,24850,0.6,53925,18224,404312,355.4,772,432,2201
11:20,11:18,NIFTY,07-Jul-2026,24504.90,11.7200,24900,0.5,93325,43927,682523,404.8,1224,767,4623
11:20,11:18,NIFTY,07-Jul-2026,24504.90,11.7200,24950,0.55,53221,29444,430751,453.2,335,211,669
11:20,11:18,NIFTY,07-Jul-2026,24504.90,11.7200,25000,0.5,211941,82130,1089587,505.8,3705,-430,5122
11:25,11:24,NIFTY,07-Jul-2026,24510.70,11.7700,24000,505,53144,-3141,22712,1.75,330548,81016,1521096
11:25,11:24,NIFTY,07-Jul-2026,24510.70,11.7700,24050,455.3,11806,-1439,5977,1.8,120341,34588,788412
11:25,11:24,NIFTY,07-Jul-2026,24510.70,11.7700,24100,403,15928,-3295,27665,1.9,242155,79826,1559845
11:25,11:24,NIFTY,07-Jul-2026,24510.70,11.7700,24150,356.1,8213,-916,23743,2.15,149717,53312,1214375
11:25,11:24,NIFTY,07-Jul-2026,24510.70,11.7700,24200,303.05,22126,-5480,145383,2.45,237742,85894,2108740
11:25,11:24,NIFTY,07-Jul-2026,24510.70,11.7700,24250,254.4,9332,-206,157325,2.9,189467,95745,2006472
11:25,11:24,NIFTY,07-Jul-2026,24510.70,11.7700,24300,205.1,39319,-6628,897241,3.8,403707,191005,3662901
11:25,11:24,NIFTY,07-Jul-2026,24510.70,11.7700,24350,156.3,36613,-14766,1294970,5.55,345282,181064,4369456
11:25,11:24,NIFTY,07-Jul-2026,24510.70,11.7700,24400,109.8,147978,-14015,4744415,9.45,785977,573670,8721040
11:25,11:24,NIFTY,07-Jul-2026,24510.70,11.7700,24450,67.1,218783,89249,8475592,16.25,766012,690395,9113518
11:25,11:24,NIFTY,07-Jul-2026,24510.70,11.7700,24500,35.1,513010,308763,13057842,33.6,644698,592576,7074294
11:25,11:24,NIFTY,07-Jul-2026,24510.70,11.7700,24550,15.5,382472,296479,7520353,64.45,155675,149236,1847543
11:25,11:24,NIFTY,07-Jul-2026,24510.70,11.7700,24600,6.35,421284,259275,4848521,105.95,114923,102814,1128436
11:25,11:24,NIFTY,07-Jul-2026,24510.70,11.7700,24650,2.7,213689,96664,2971610,152.45,19887,18294,201353
11:25,11:24,NIFTY,07-Jul-2026,24510.70,11.7700,24700,1.4,204845,54217,2294059,201.35,22165,19630,154825
11:25,11:24,NIFTY,07-Jul-2026,24510.70,11.7700,24750,0.85,94959,39905,921780,250.2,3592,2920,22360
11:25,11:24,NIFTY,07-Jul-2026,24510.70,11.7700,24800,0.7,145941,51889,1115919,300,4382,2709,24476
11:25,11:24,NIFTY,07-Jul-2026,24510.70,11.7700,24850,0.65,53594,17893,406373,350.45,775,435,2319
11:25,11:24,NIFTY,07-Jul-2026,24510.70,11.7700,24900,0.55,87151,37753,713822,399.4,1234,777,4708
11:25,11:24,NIFTY,07-Jul-2026,24510.70,11.7700,24950,0.5,52970,29193,431773,446.95,376,252,720
11:25,11:24,NIFTY,07-Jul-2026,24510.70,11.7700,25000,0.5,217581,87770,1112955,497.25,3668,-467,5360
11:30,11:28,NIFTY,07-Jul-2026,24519.00,11.7500,24000,508,53254,-3031,23136,1.85,333944,84412,1554971
11:30,11:28,NIFTY,07-Jul-2026,24519.00,11.7500,24050,459.4,11803,-1442,6018,1.95,117615,31862,810200
11:30,11:28,NIFTY,07-Jul-2026,24519.00,11.7500,24100,409.55,15630,-3593,28405,2,241761,79432,1595040
11:30,11:28,NIFTY,07-Jul-2026,24519.00,11.7500,24150,358.4,8102,-1027,24173,2.2,151051,54646,1247490
11:30,11:28,NIFTY,07-Jul-2026,24519.00,11.7500,24200,310.2,22087,-5519,147247,2.5,237493,85645,2151964
11:30,11:28,NIFTY,07-Jul-2026,24519.00,11.7500,24250,260.9,9125,-413,159758,2.95,193337,99615,2057158
11:30,11:28,NIFTY,07-Jul-2026,24519.00,11.7500,24300,210.8,38615,-7332,910575,3.85,397684,184982,3720235
11:30,11:28,NIFTY,07-Jul-2026,24519.00,11.7500,24350,162.05,35575,-15804,1311385,5.45,342131,177913,4441906
11:30,11:28,NIFTY,07-Jul-2026,24519.00,11.7500,24400,116.25,142697,-19296,4841259,9.05,785382,573075,8912459
11:30,11:28,NIFTY,07-Jul-2026,24519.00,11.7500,24450,72.5,198457,68923,8643087,15.15,769774,694157,9328236
11:30,11:28,NIFTY,07-Jul-2026,24519.00,11.7500,24500,37.95,480861,276614,13529183,30.9,686250,634128,7379142
11:30,11:28,NIFTY,07-Jul-2026,24519.00,11.7500,24550,17.15,364135,278142,7995339,60.1,171454,165015,1963672
11:30,11:28,NIFTY,07-Jul-2026,24519.00,11.7500,24600,7.2,425368,263359,5157810,100.45,127715,115606,1191638
11:30,11:28,NIFTY,07-Jul-2026,24519.00,11.7500,24650,2.95,212399,95374,3100806,146.1,21253,19660,211525
11:30,11:28,NIFTY,07-Jul-2026,24519.00,11.7500,24700,1.55,206000,55372,2480649,195.35,24090,21555,162239
11:30,11:28,NIFTY,07-Jul-2026,24519.00,11.7500,24750,0.9,97060,42006,955338,243.75,3914,3242,23389
11:30,11:28,NIFTY,07-Jul-2026,24519.00,11.7500,24800,0.7,145846,51794,1167072,294,4881,3208,25721
11:30,11:28,NIFTY,07-Jul-2026,24519.00,11.7500,24850,0.65,53117,17416,426395,344.45,837,497,2455
